Cities;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127
116;2422.15111;2793.649942;928;1811.977925;2824.784594;1740;2025.852907;1508;1233.096914;1525.741787;1254.731844;2900;2091.21974;3064.683997;1995.739462;2678.06796;2157.724728;2348.820981;1770.663153;2132.634052;2091.21974;1902.541458;1648.669767;1640.487732;5249.560744;4277.868628;3612.799469;5838.154503;5665.029567;3603.4761;3364;5926.226455;5496.245992;4203.299656;3573.477858;3448.927949;3301.417877;4504.625179;4417.148401;4145.275865;3371.99051;4668.909937;3994.848683;4409.526052;4645.79638;5453.233903;4417.148401;5041.664804;4878.899876;2460.731599;3018.229945;2805.665696;4772.945422;3986.418944;3692.008667;3231.38608;3510.79706;1249.358235;820.2438662;259.3838854;478.2802526;492.1463197;8811.419863;1357.74519;4906.402348;3250.070768;1525.741787;2757.288523;4222.463736;3476.131183;2767.031623;1766.859361;2091.21974;2322.89819;4317.008223;3612.799469;2678.06796;3967.810479;3323.759317;3640.62632;5381.199866;7341.068042;7514.07852;5151.235968;5453.233903;5611.331393;5631.677548;5855.415271;4265.268104;164.0487732;696;4513.577738;7079.802257;6139.239041;6695.923536;5347.335785;8204.078985;14244.87557;5773.258352;1312.390186;11966.5681;11439.3881;4872;4588.969383;1920.141661;1834.121043;11628.38527;1888.343189;4921.463197;3959.323174;7957.633819;7308.920577;2690.599933;1660.867243;2002.470474;0;4782.802526;5032.314776;7660.392679;1743.86238;3095.266063;5665.029567;7113.931121;3123.395588;3064.683997;6417.851354;8959.075845
117;4111.050474;4697.641962;4645.79638;3248;5768.594976;3603.4761;4254.21203;3299.379336;3835.023859;4884.412759;3945.705514;3123.395588;4845.690869;3476.131183;3510.79706;4073.235569;2902.319073;2460.731599;3140.580838;3151.274028;2900;3132;3365.999406;3480;2715.490379;2793.649942;2670.520549;3347.961768;2708.047267;3250.070768;2647.749233;2670.520549;2900;3692.008667;4476.157281;4058.342519;4101.219331;3297.339534;3612.799469;4366.595012;3640.62632;3950.817637;3787.36003;5569.208202;5987.218386;8144.819212;7345.649052;7471.876873;7632.235845;5148.623117;5105.318012;6165.484571;7421.280752;5916;7348.396288;6089.723803;5606.533332;5841.610737;5148.623117;4955.522172;5261.082778;5210.969967;5599.328531;5956.800483;9529.666521;7341.068042;3427.402515;2708.047267;2757.288523;3064.683997;3535.622152;3051.483574;2853.222739;2544.078615;1660.867243;1322.603493;2116.801361;820.2438662;1800.804265;1660.867243;836.4878959;2708.047267;2784;656.1950929;6236.011546;6311.082316;6134.853869;6190.532126;9024.173757;4869.237312;5460.631465;9246.589858;7377.636478;8301.094868;6129.367994;4676.109494;5685.18355;10943.41811;10527.91869;5572.831237;7190.128789;6728.999926;5942.099292;8304.336217;3871.69007;3612.799469;12921.90017;3371.99051;4782.802526;5194.158257;10392.20169;10119.29642;7352.972732;3959.323174;5053.660851;4782.802526;0;7626.06268;5540.138626;4561.027954;5649.569187;3123.395588;5612.530267;6442.962052;7779.787144;1800.804265;8715.452943
118;3642.473885;2993.609193;4217.680879;4924.196584;2252.312589;4512.086879;3692.008667;5337.260721;4693.343371;3603.4761;4529.944812;4518.047366;3208.401471;4150.142166;4441.452015;3603.4761;5109.270007;5762.76045;5168.187303;4782.802526;5183.785489;5009.534909;4921.463197;4757.414424;5971.465482;5148.623117;4997.432941;6033.115282;6417.851354;4439.936936;4982.60173;6763.904198;6059.820459;4254.21203;3191.581426;3597.870481;3533.718721;4824.819168;4462.609102;3528.002268;4006.620521;4306.084997;4051.705814;2322.89819;1975.408818;518.7677708;696;259.3838854;259.3838854;2793.649942;2575.617984;2240.332118;259.3838854;1724.463975;1888.343189;1834.121043;2029.171259;4192.080152;5729.977312;5194.158257;4955.522172;5213.551573;12946.34837;4164.706952;4761.655174;2708.047267;6033.115282;7140.363016;8612.951178;8053.4415;7540;5413.609517;6320.669585;6316.410373;8190.125762;7146.955716;6033.115282;6963.865593;5870.333551;5965.829364;8456.073793;10253.37642;10198.76855;8249.875635;10481.16329;10637.90205;10647.38466;10863.20027;6389.48386;4877.520682;4768.714712;6755.941977;3528.002268;1165.785572;4306.084997;10163.74498;7116.767806;12775.80839;7421.280752;3815.677135;14075.7289;13955.23873;2231.304551;8835.058347;4104.498995;4432.353776;6668.739011;4681.861168;9816.917643;8980.078396;2971.049646;2509.463688;4201.698704;4184.047801;3155.541158;5032.314776;7626.06268;0;12221.90885;3623.95585;2132.634052;6042.030122;5471.709057;1944.514335;6049.819832;9398.863761;5276.406353
119;8622.319873;9277.824745;8190.125762;7300.631206;10019.06982;7710.292342;8530.536208;6897.855899;7562.27479;8733.190024;7725.983174;7957.633819;9028.645967;8375.328531;7796.201126;8719.311899;7147.897033;6492.892114;7054.097249;7475.477777;7061.723302;7220.009972;7300.631206;7464.669852;8255.582354;8196.694944;7858.090353;8878.358407;8222.100948;8398.592263;7722.499077;8130.764294;8436.956797;8992.806014;9442.428501;9048.743559;9024.919279;8715.452943;8980.078396;9555.753032;8657.362185;9341.421733;9012.983524;10602.42538;10997.99909;12716.16106;11743.53201;12140.71761;12144.04216;9436.013565;9684.437;10218.54001;11976.68402;10683.3418;11275.29547;10425.16724;10261.24749;8892.744908;7366.685008;7640.165443;7999.795997;7785.838426;1972;8992.806014;12278.47808;10907.7015;6287.585228;5096.084772;3609.073011;4222.463736;4894.045361;6808.518194;5914.862636;5905.755836;4217.680879;5276.406353;6268.294824;5759.256897;6725.999703;6805.553027;4895.4199;4824.819168;5301.847225;4955.522172;3890.758281;3799.77473;3548.917581;3347.961768;10720.43357;7820.327359;8258.841565;10760.52415;12776.86159;13140.2965;11626.0707;2504.095845;11080.88444;15568.65209;11976.68402;8944.043828;8333.451626;7225.598937;11044.39405;8123.31361;8120.828529;7792.748424;18210.15277;7548.026497;3071.262932;4462.609102;15176.50658;14693.58772;10169.03929;8040.063681;9122.793432;7660.392679;5540.138626;12221.90885;0;8622.319873;10089.33298;8657.362185;11151.69727;10545.15927;9512.707291;4757.414424;14227.86224
120;820.2438662;1050.424676;820.2438662;1401.633333;1396.824971;991.1044345;418.243948;1724.463975;1069.467157;418.243948;905.9889624;1724.463975;418.243948;1672.975792;1050.424676;1069.467157;1688.985494;2284.93501;1611.523503;1411.200907;1724.463975;1508;1352.78084;1194.293096;4101.219331;3064.683997;2498.716471;4571.342035;4565.451128;2252.312589;2311.283626;4877.520682;4317.008223;2708.047267;1874.037353;1834.121043;1672.975792;3134.147412;2952.877918;2490.625624;1888.343189;3134.147412;2466.193829;2668;2920.805368;4104.498995;3121.240779;3573.477858;3528.002268;836.4878959;1296.919427;1660.867243;3371.99051;2311.283626;2824.784594;1804.536506;1834.121043;1804.536506;2562.523756;1985.600161;1944.514335;2138.934314;9469.465877;1888.343189;5121.107693;2786.415619;2413.803637;3528.002268;5020.267722;4432.353776;3925.190441;1834.121043;2708.047267;2737.698303;4721.926725;3748.074706;2606.775786;3776.686378;2786.415619;3018.229945;5323.376372;7267.37917;7330.979744;5096.084772;6979.306556;7129.990743;7113.931121;7316.281022;5272.579634;1640.487732;1920.141661;5587.299885;5337.260721;4635.647959;4989.348655;6542.441135;6743.98102;12822.06723;6728.999926;1322.603493;11620.86124;11261.56295;3134.147412;6277.947435;696;956.5605051;10038.52499;1211.075555;6210.06409;5471.709057;6594.679067;6072.02108;3112.606625;624.6791176;518.7677708;1743.86238;4561.027954;3623.95585;8622.319873;0;1512.454958;4439.936936;5510.915713;1972;4277.868628;6350.404082;7215.349195
121;1556.303312;956.5605051;2200.945251;2793.649942;418.243948;2380.121005;1560.620389;3208.401471;2575.617984;1577.770579;2413.803637;2533.478241;1094.341811;2231.304551;2320;1577.770579;2993.609193;3642.473885;3036.01054;2670.520549;3062.487878;2881.380225;2788.829145;2624.780372;4462.609102;3487.72476;3151.274028;4733.311737;4939.203175;2668;3071.262932;5282.778057;4618.198783;2757.288523;1577.770579;1870.443798;1743.86238;3321.734487;3011.535157;2179.44213;2204;3016;2504.095845;1611.523503;1688.985494;2629.901899;1712.719475;2065.321283;2065.321283;676.3904198;580;905.9889624;1888.343189;935.2218988;1888.343189;464;518.7677708;2593.838854;3871.69007;3299.379336;3140.580838;3381.952099;10843.36332;2617.079288;4834.570508;2287.877619;3925.190441;5009.534909;6480.445664;5926.226455;5437.171323;3280.975465;4190.474913;4184.047801;6081.985202;5053.660851;3925.190441;4935.114994;3856.018672;3999.897999;6462.772161;8333.451626;8329.413905;6246.791176;8468.794483;8621.539538;8612.951178;8819.052103;5663.841806;2957.431318;3016;6016.364351;4164.706952;3123.395588;4182.43948;8050.934853;6473.174183;12484.96312;6984.124856;2100.849352;12425.54401;12188.83489;1982.208869;7366.685008;1975.408818;2302.534256;8553.377812;2554.635003;7722.499077;6960.9666;5096.084772;4619.655398;3317.681118;2052.249498;1100.472626;3095.266063;5649.569187;2132.634052;10089.33298;1512.454958;0;4670.350736;5004.15987;991.1044345;4935.114994;7446.621784;6077.55872
122;3640.62632;3856.018672;5020.267722;3876.899792;4989.348655;3937.170558;4021.705111;4343.421693;4432.353776;4858.170849;4429.316877;2793.649942;4462.609102;2767.031623;3692.008667;3425.43895;3573.477858;3735.488188;3991.478924;3535.622152;3668.242086;3805.082916;4040.065346;4026.72075;478.2802526;1396.824971;2052.249498;232;492.1463197;2188.683623;2302.534256;778.1516562;232;1913.12101;3095.266063;2824.784594;2973.313303;1357.74519;1660.867243;2562.523756;2593.838854;1740;2167.058836;3719.242934;4086.428269;6521.841458;6042.030122;5818.530399;6149.094242;4524;4111.050474;5502.363129;5917.137146;4414.101041;6555.796214;5121.107693;4348.066237;6217.643283;6358.874114;5914.862636;6069.80461;6156.748493;8534.478777;6311.082316;9413.884214;6897.855899;4981.251248;5008.19169;5685.18355;5726.453702;5880.639421;4119.22517;4631.291828;4331.011891;4663.142288;3835.023859;3597.870481;3132;2715.490379;2422.15111;3792.685592;4921.463197;4693.343371;3706.558512;9007.009715;9108.03162;8968.833146;9066.570686;9697.627751;5660.277025;6156.748493;10000.92236;4619.655398;6330.242333;3200.0025;7659.514345;2757.288523;8622.319873;11166.16747;5759.256897;8077.632326;8078.465201;3890.758281;10071.31213;3876.899792;3856.018672;10182.92375;3776.686378;7663.90501;7738.165157;8326.990333;8304.336217;7540;4114.322301;4721.926725;5665.029567;3123.395588;6042.030122;8657.362185;4439.936936;4670.350736;0;2498.716471;5656.709998;8631.6784;4315.449455;5694.643097
123;4721.926725;4571.342035;6277.947435;5544.994139;5413.609517;5430.980759;5138.158425;6105.171578;5946.626607;5889.785056;5880.639421;4334.117673;5341.041097;4073.235569;5173.391924;4462.609102;5347.335785;5726.453702;5739.363031;5178.591314;5460.631465;5514.577046;5688.732724;5612.530267;2900;3250.070768;3856.018672;2284.93501;2957.431318;3601.60853;4101.219331;3123.395588;2715.490379;2934.593669;3668.242086;3684.7122;3842.034878;2805.665696;2757.288523;3024.909916;3748.074706;2457.995932;3123.395588;3480;3640.62632;5833.543006;5759.256897;5213.551573;5666.21708;5199.336881;4605.068512;5908.033852;5453.233903;4315.449455;6661.673063;5347.335785;4518.047366;7271.08135;7905.891474;7373.075342;7418.560507;7575.608226;11007.7827;7336.484172;9767.447978;7247.911699;6870.491103;7195.740963;8071.799799;8007.361613;8024.986978;5938.701542;6661.673063;6406.30939;7097.835163;6187.270804;5694.643097;5530.414813;4872;4645.79638;6290.794544;7284.947769;6995.675235;6204.644712;11254.3915;11368.59182;11252.59792;11373.32528;10619.545;7056.957985;7424.906195;10961.23278;2730.315733;5282.778057;1276;10043.21542;1660.867243;7486.270099;11980.05409;6756.937768;9705.949516;9947.634091;3323.759317;11698.18447;5194.158257;5322.112363;8011.561646;5356.135921;9992.846241;9893.378796;6968.694569;7215.349195;8294.608369;5453.233903;5569.208202;7113.931121;5612.530267;5471.709057;11151.69727;5510.915713;5004.15987;2498.716471;0;5926.226455;9750.212305;6763.904198;3285.074124
124;2345.954816;1859.621467;2380.121005;3371.99051;696;2957.431318;2200.945251;3668.242086;2993.609193;1811.977925;2831.920903;3381.952099;1615.69304;3132;2973.313303;2438.760341;3640.62632;4254.21203;3582.879289;3339.913771;3686.537671;3476.131183;3323.759317;3166.183823;5437.171323;4445.994152;4060;5722.927922;5914.862636;3612.799469;3950.817637;6256.476964;5599.328531;3744.482875;2567.76946;2843.774956;2708.047267;4304.522273;3999.897999;3168.308066;3151.274028;4006.620521;3489.653278;2460.731599;2413.803637;2334.454969;1296.919427;2002.470474;1766.859361;1296.919427;1547.633031;328.0975465;1688.985494;1648.669767;928;580;1415.960451;2252.312589;3792.685592;3268.64865;3016;3274.817858;11439.3881;2231.304551;3861.249539;1322.603493;4268.421722;5453.233903;6960;6329.17941;5744.050139;3799.77473;4640;4697.641962;6693.913653;5712.337525;4569.87002;5688.732724;4642.899094;4824.819168;7233.974288;9147.098338;9172.805896;7011.046142;8575.374044;8733.960385;8754.734491;8977.08104;4878.899876;2964.248303;2824.784594;5240.581647;4782.802526;3095.266063;5020.267722;8372.918249;7432.151775;13412.42946;6124.975755;1874.037353;13342.01724;13066.35864;2737.698303;6960;2606.775786;2909.265199;8609.044546;3168.308066;7990.539406;7082.65261;4834.570508;4203.299656;2544.078615;2593.838854;1453.475834;3123.395588;6442.962052;1944.514335;10545.15927;1972;991.1044345;5656.709998;5926.226455;0;4304.522273;8243.348834;6679.827543
125;5096.084772;5179.890346;3612.799469;4858.170849;4524;4710.514197;4681.861168;4565.451128;4247.881354;3876.899792;4222.463736;5838.154503;4409.526052;5905.755836;4946.0093;5347.335785;5213.551573;5396.182354;4834.570508;5151.235968;5152.541897;4955.522172;4697.641962;4666.027004;8243.348834;7234.904284;6594.679067;8786.186431;8678.319653;6480.445664;6358.874114;8955.320206;8480.702801;6984.124856;6081.985202;6105.171578;5942.099292;7382.194796;7225.598937;6728.999926;6156.748493;7411.30164;6743.98102;6538.326391;6613.017466;6264;5356.135921;6187.270804;5810.430621;4575.755238;5194.158257;4145.275865;5828.92786;5838.154503;4177.6108;4768.714712;5453.233903;2482.508409;2645.206986;2853.222739;2606.775786;2593.838854;11024.27286;2413.803637;3036.01054;3364;4366.595012;5397.429018;6612;5800;4988;4824.819168;4955.522172;5245.714441;7037.864449;6533.179318;5712.337525;6979.306556;6388.430793;6704.960552;8301.905323;10216.56459;10438.71103;8078.465201;6246.791176;6406.30939;6546.553292;6805.553027;1281.261878;3024.909916;2482.508409;1467.296834;9060.632208;7200.414433;9082.140717;7011.046142;11021.83143;17099.67485;2757.288523;2993.609193;14914.91173;14309.43577;6915.390372;2973.313303;4760.242011;4782.802526;12571.42474;4895.4199;6456.522903;5105.318012;8467.205442;7599.54946;1856;4518.047366;4182.43948;3064.683997;7779.787144;6049.819832;9512.707291;4277.868628;4935.114994;8631.6784;9750.212305;4304.522273;0;9312.567852;10968.5959
126;5911.44923;6492.892114;6384.216788;5009.534909;7569.388879;5381.199866;6052.043622;4989.348655;5572.831237;6661.673063;5694.643097;4915.991863;6643.468973;5255.964992;5301.847225;5869.187337;4676.109494;4177.6108;4877.520682;4939.203175;4663.142288;4894.045361;5115.849881;5240.581647;4026.72075;4409.526052;4409.526052;4504.625179;3829.757172;4981.251248;4417.148401;3640.62632;4130.642565;5341.041097;6225.213249;5810.430621;5865.747352;4873.380757;5220;6049.819832;5396.182354;5525.546489;5471.709057;7281.252639;7698.940187;9917.152011;9137.531395;9236.397566;9413.884214;6949.358532;6897.855899;7964.394767;9199.904347;7680.566646;9147.098338;7888.852895;7388.571716;7543.568386;6668.739011;6561.950929;6892.001161;6808.518194;4254.21203;7659.514345;11252.59792;9122.055909;4959.593532;3964.417738;3285.074124;3925.190441;4619.655398;4756;4368.135529;4101.219331;2388.586193;2805.665696;3829.757172;2575.617984;3601.60853;3448.927949;1044;928;1142.467505;1276;6595.699205;6628.260707;6406.30939;6388.430793;10581.46379;6521.841458;7110.147115;10775.51966;8860.152595;10028.46668;7500.635706;4777.172385;6422.043289;10897.21065;12069.57563;7311.681612;5612.530267;5021.607711;7625.180391;9431.021154;5665.029567;5397.429018;14437.22411;5151.235968;5084.188824;5908.033852;12115.75437;11880.23501;9054.689835;5741.707063;6847.931074;6417.851354;1800.804265;9398.863761;4757.414424;6350.404082;7446.621784;4315.449455;6763.904198;8243.348834;9312.567852;0;10006.97517
127;6612;6165.484571;8034.203881;7803.101947;6471.095116;7548.026497;6963.865593;8380.949827;8004.840536;7481.77519;7888;6693.913653;6892.001161;6316.410373;7322.715343;6381.054458;7726.853952;8258.841565;8045.08297;7468.274232;7841.805914;7814.302784;7909.294785;7785.838426;6028.652918;6055.377775;6501.176509;5502.363129;6177.476507;6052.043622;6695.923536;6380;5889.785056;5373.692957;5453.233903;5702.907329;5810.430621;5540.138626;5322.112363;5021.607711;5971.465482;4955.522172;5437.171323;4561.027954;4391.17843;5362.41289;5870.333551;5053.660851;5534.063245;6579.358023;5971.465482;6823.324703;5411.123358;5148.623117;7056.004535;6200.305799;5574.038392;8669.011478;9777.774798;9199.904347;9122.055909;9338.540357;14226.44355;8694.584981;10037.85475;7834.939183;9199.904347;9827.877085;10933.57691;10720.43357;10565.55611;8288.116795;9154.450721;8964.331096;10060.61787;9060.632208;8329.413905;8487.047072;7633.117319;7483.573478;9453.110388;10561.73471;10279.58988;9341.421733;13829.32131;13961.02289;13883.21807;14037.91722;11530.77343;8853.315763;9039.816812;11896.08137;1913.12101;4432.353776;2606.775786;12859.7916;4360.427502;8255.582354;12664.73529;8167.092016;12792.1232;13134.15091;4119.22517;13425.96648;7192.935423;7432.151775;4877.520682;7562.27479;12720.39308;12374.54161;5194.158257;5828.92786;9219.628626;7424;7037.864449;8959.075845;8715.452943;5276.406353;14227.86224;7215.349195;6077.55872;5694.643097;3285.074124;6679.827543;10968.5959;10006.97517;0
